study,user_id,user_group,analogy_type,analogy_domain,task_id,task_position,task_block,correct_answer,ai_advice,ai_wrong_by_design,initial_choice,final_choice,ai_correct,initial_correct,final_correct,initial_agrees_ai,final_follows_ai,initial_disagreement,switched,switch_to_ai,diagnostic_trial,appropriate_reliance_all,appropriate_reliance_diagnostic,over_reliance,under_reliance,warranted_ai_reliance,warranted_self_reliance
follow_up_study,participant-194,loan_analogy,all,vaccine,LP001633,1,1,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-194,loan_analogy,all,vaccine,LP002571,2,1,accept,accept,False,reject,reject,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-194,loan_analogy,all,vaccine,LP002181,3,1,reject,accept,True,reject,reject,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True
follow_up_study,participant-194,loan_analogy,all,vaccine,LP001882,4,1,accept,accept,False,reject,reject,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-194,loan_analogy,all,train,LP002500,5,2,reject,accept,True,accept,accept,False,False,False,True,True,False,False,False,False,False,,,,,
follow_up_study,participant-194,loan_analogy,all,train,LP001469,6,2,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-194,loan_analogy,all,train,LP001722,7,2,reject,reject,False,accept,reject,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
follow_up_study,participant-194,loan_analogy,all,train,LP002449,8,2,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-194,loan_analogy,all,weather,LP002534,9,3,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-194,loan_analogy,all,weather,LP001451,10,3,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-194,loan_analogy,all,weather,LP001536,11,3,accept,reject,True,reject,reject,False,False,False,True,True,False,False,False,False,False,,,,,
follow_up_study,participant-194,loan_analogy,all,weather,LP001996,12,3,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-82,loan_analogy,all,vaccine,LP001633,1,1,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-82,loan_analogy,all,vaccine,LP001882,2,1,accept,accept,False,reject,reject,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-82,loan_analogy,all,vaccine,LP002181,3,1,reject,accept,True,accept,accept,False,False,False,True,True,False,False,False,False,False,,,,,
follow_up_study,participant-82,loan_analogy,all,vaccine,LP002571,4,1,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-82,loan_analogy,all,weather,LP002449,5,2,accept,reject,True,accept,accept,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True
follow_up_study,participant-82,loan_analogy,all,weather,LP002500,6,2,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-82,loan_analogy,all,weather,LP001722,7,2,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-82,loan_analogy,all,weather,LP001469,8,2,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-82,loan_analogy,all,train,LP001451,9,3,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-82,loan_analogy,all,train,LP002534,10,3,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-82,loan_analogy,all,train,LP001536,11,3,accept,reject,True,reject,reject,False,False,False,True,True,False,False,False,False,False,,,,,
follow_up_study,participant-82,loan_analogy,all,train,LP001996,12,3,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-61,loan_analogy,all,weather,LP001633,1,1,reject,accept,True,reject,accept,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False
follow_up_study,participant-61,loan_analogy,all,weather,LP001882,2,1,accept,accept,False,reject,reject,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-61,loan_analogy,all,weather,LP002181,3,1,reject,reject,False,accept,reject,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
follow_up_study,participant-61,loan_analogy,all,weather,LP002571,4,1,accept,accept,False,reject,reject,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-61,loan_analogy,all,vaccine,LP002449,5,2,accept,accept,False,reject,accept,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
follow_up_study,participant-61,loan_analogy,all,vaccine,LP002500,6,2,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-61,loan_analogy,all,vaccine,LP001722,7,2,reject,reject,False,accept,reject,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
follow_up_study,participant-61,loan_analogy,all,vaccine,LP001469,8,2,accept,reject,True,reject,reject,False,False,False,True,True,False,False,False,False,False,,,,,
follow_up_study,participant-61,loan_analogy,all,train,LP001451,9,3,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-61,loan_analogy,all,train,LP001536,10,3,accept,reject,True,accept,accept,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True
follow_up_study,participant-61,loan_analogy,all,train,LP002534,11,3,accept,accept,False,reject,reject,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-61,loan_analogy,all,train,LP001996,12,3,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-141,loan_analogy,all,vaccine,LP001882,1,1,accept,reject,True,accept,accept,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True
follow_up_study,participant-141,loan_analogy,all,vaccine,LP001633,2,1,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-141,loan_analogy,all,vaccine,LP002181,3,1,reject,reject,False,accept,reject,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
follow_up_study,participant-141,loan_analogy,all,vaccine,LP002571,4,1,accept,accept,False,reject,accept,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
follow_up_study,participant-141,loan_analogy,all,train,LP002500,5,2,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-141,loan_analogy,all,train,LP002449,6,2,accept,accept,False,reject,reject,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-141,loan_analogy,all,train,LP001722,7,2,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-141,loan_analogy,all,train,LP001469,8,2,accept,reject,True,accept,accept,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True
follow_up_study,participant-141,loan_analogy,all,weather,LP001536,9,3,accept,accept,False,reject,reject,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-141,loan_analogy,all,weather,LP001451,10,3,reject,accept,True,accept,accept,False,False,False,True,True,False,False,False,False,False,,,,,
follow_up_study,participant-141,loan_analogy,all,weather,LP001996,11,3,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-141,loan_analogy,all,weather,LP002534,12,3,accept,accept,False,reject,accept,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
follow_up_study,participant-126,loan_analogy,all,weather,LP002571,1,1,accept,accept,False,reject,reject,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-126,loan_analogy,all,weather,LP001882,2,1,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-126,loan_analogy,all,weather,LP002181,3,1,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-126,loan_analogy,all,weather,LP001633,4,1,reject,accept,True,accept,accept,False,False,False,True,True,False,False,False,False,False,,,,,
follow_up_study,participant-126,loan_analogy,all,vaccine,LP001722,5,2,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-126,loan_analogy,all,vaccine,LP002449,6,2,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-126,loan_analogy,all,vaccine,LP002500,7,2,reject,accept,True,accept,accept,False,False,False,True,True,False,False,False,False,False,,,,,
follow_up_study,participant-126,loan_analogy,all,vaccine,LP001469,8,2,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-126,loan_analogy,all,train,LP001451,9,3,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-126,loan_analogy,all,train,LP001996,10,3,reject,reject,False,accept,reject,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
follow_up_study,participant-126,loan_analogy,all,train,LP001536,11,3,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-126,loan_analogy,all,train,LP002534,12,3,accept,reject,True,accept,reject,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False
follow_up_study,participant-103,loan_analogy,all,weather,LP001882,1,1,accept,reject,True,accept,reject,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False
follow_up_study,participant-103,loan_analogy,all,weather,LP002181,2,1,reject,reject,False,accept,reject,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
follow_up_study,participant-103,loan_analogy,all,weather,LP001633,3,1,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-103,loan_analogy,all,weather,LP002571,4,1,accept,accept,False,reject,reject,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-103,loan_analogy,all,vaccine,LP002449,5,2,accept,reject,True,accept,accept,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True
follow_up_study,participant-103,loan_analogy,all,vaccine,LP001469,6,2,accept,accept,False,reject,accept,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
follow_up_study,participant-103,loan_analogy,all,vaccine,LP001722,7,2,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-103,loan_analogy,all,vaccine,LP002500,8,2,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-103,loan_analogy,all,train,LP001536,9,3,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-103,loan_analogy,all,train,LP001996,10,3,reject,accept,True,accept,accept,False,False,False,True,True,False,False,False,False,False,,,,,
follow_up_study,participant-103,loan_analogy,all,train,LP001451,11,3,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-103,loan_analogy,all,train,LP002534,12,3,accept,accept,False,reject,reject,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-244,loan_analogy,all,train,LP002571,1,1,accept,reject,True,accept,accept,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True
follow_up_study,participant-244,loan_analogy,all,train,LP001882,2,1,accept,accept,False,reject,accept,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
follow_up_study,participant-244,loan_analogy,all,train,LP001633,3,1,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-244,loan_analogy,all,train,LP002181,4,1,reject,reject,False,accept,reject,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
follow_up_study,participant-244,loan_analogy,all,vaccine,LP001469,5,2,accept,accept,False,reject,reject,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-244,loan_analogy,all,vaccine,LP002449,6,2,accept,accept,False,reject,accept,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
follow_up_study,participant-244,loan_analogy,all,vaccine,LP002500,7,2,reject,accept,True,accept,accept,False,False,False,True,True,False,False,False,False,False,,,,,
follow_up_study,participant-244,loan_analogy,all,vaccine,LP001722,8,2,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-244,loan_analogy,all,weather,LP002534,9,3,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-244,loan_analogy,all,weather,LP001536,10,3,accept,reject,True,accept,accept,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True
follow_up_study,participant-244,loan_analogy,all,weather,LP001451,11,3,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-244,loan_analogy,all,weather,LP001996,12,3,reject,reject,False,accept,reject,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
follow_up_study,participant-83,loan_analogy,all,vaccine,LP002571,1,1,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-83,loan_analogy,all,vaccine,LP002181,2,1,reject,accept,True,accept,accept,False,False,False,True,True,False,False,False,False,False,,,,,
follow_up_study,participant-83,loan_analogy,all,vaccine,LP001882,3,1,accept,accept,False,reject,reject,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-83,loan_analogy,all,vaccine,LP001633,4,1,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-83,loan_analogy,all,train,LP001469,5,2,accept,accept,False,reject,accept,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
follow_up_study,participant-83,loan_analogy,all,train,LP002500,6,2,reject,reject,False,accept,reject,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
follow_up_study,participant-83,loan_analogy,all,train,LP001722,7,2,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-83,loan_analogy,all,train,LP002449,8,2,accept,reject,True,accept,accept,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True
follow_up_study,participant-83,loan_analogy,all,weather,LP001536,9,3,accept,accept,False,reject,accept,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
follow_up_study,participant-83,loan_analogy,all,weather,LP002534,10,3,accept,reject,True,accept,accept,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True
follow_up_study,participant-83,loan_analogy,all,weather,LP001451,11,3,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-83,loan_analogy,all,weather,LP001996,12,3,reject,reject,False,accept,reject,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
follow_up_study,participant-15,loan_analogy,all,vaccine,LP002181,1,1,reject,reject,False,accept,reject,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
follow_up_study,participant-15,loan_analogy,all,vaccine,LP002571,2,1,accept,reject,True,reject,reject,False,False,False,True,True,False,False,False,False,False,,,,,
follow_up_study,participant-15,loan_analogy,all,vaccine,LP001882,3,1,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-15,loan_analogy,all,vaccine,LP001633,4,1,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-15,loan_analogy,all,weather,LP002500,5,2,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-15,loan_analogy,all,weather,LP001469,6,2,accept,reject,True,accept,accept,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True
follow_up_study,participant-15,loan_analogy,all,weather,LP001722,7,2,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-15,loan_analogy,all,weather,LP002449,8,2,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-15,loan_analogy,all,train,LP002534,9,3,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-15,loan_analogy,all,train,LP001536,10,3,accept,reject,True,accept,accept,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True
follow_up_study,participant-15,loan_analogy,all,train,LP001451,11,3,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-15,loan_analogy,all,train,LP001996,12,3,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-134,loan_analogy,all,train,LP002571,1,1,accept,accept,False,reject,reject,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-134,loan_analogy,all,train,LP002181,2,1,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-134,loan_analogy,all,train,LP001882,3,1,accept,accept,False,reject,accept,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
follow_up_study,participant-134,loan_analogy,all,train,LP001633,4,1,reject,accept,True,accept,accept,False,False,False,True,True,False,False,False,False,False,,,,,
follow_up_study,participant-134,loan_analogy,all,weather,LP002449,5,2,accept,reject,True,accept,accept,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True
follow_up_study,participant-134,loan_analogy,all,weather,LP001469,6,2,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-134,loan_analogy,all,weather,LP002500,7,2,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-134,loan_analogy,all,weather,LP001722,8,2,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-134,loan_analogy,all,vaccine,LP001451,9,3,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-134,loan_analogy,all,vaccine,LP001536,10,3,accept,accept,False,reject,reject,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-134,loan_analogy,all,vaccine,LP002534,11,3,accept,reject,True,accept,accept,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True
follow_up_study,participant-134,loan_analogy,all,vaccine,LP001996,12,3,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-154,loan_analogy,all,weather,LP002181,1,1,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-154,loan_analogy,all,weather,LP001633,2,1,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-154,loan_analogy,all,weather,LP001882,3,1,accept,accept,False,reject,reject,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-154,loan_analogy,all,weather,LP002571,4,1,accept,reject,True,reject,reject,False,False,False,True,True,False,False,False,False,False,,,,,
follow_up_study,participant-154,loan_analogy,all,train,LP002449,5,2,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-154,loan_analogy,all,train,LP002500,6,2,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-154,loan_analogy,all,train,LP001469,7,2,accept,accept,False,reject,reject,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-154,loan_analogy,all,train,LP001722,8,2,reject,accept,True,reject,reject,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True
follow_up_study,participant-154,loan_analogy,all,vaccine,LP001996,9,3,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-154,loan_analogy,all,vaccine,LP001451,10,3,reject,accept,True,accept,accept,False,False,False,True,True,False,False,False,False,False,,,,,
follow_up_study,participant-154,loan_analogy,all,vaccine,LP002534,11,3,accept,accept,False,reject,reject,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-154,loan_analogy,all,vaccine,LP001536,12,3,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-247,loan_analogy,all,weather,LP002181,1,1,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-247,loan_analogy,all,weather,LP001882,2,1,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-247,loan_analogy,all,weather,LP001633,3,1,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-247,loan_analogy,all,weather,LP002571,4,1,accept,reject,True,reject,reject,False,False,False,True,True,False,False,False,False,False,,,,,
follow_up_study,participant-247,loan_analogy,all,train,LP001469,5,2,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-247,loan_analogy,all,train,LP002449,6,2,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-247,loan_analogy,all,train,LP001722,7,2,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-247,loan_analogy,all,train,LP002500,8,2,reject,accept,True,accept,accept,False,False,False,True,True,False,False,False,False,False,,,,,
follow_up_study,participant-247,loan_analogy,all,vaccine,LP001996,9,3,reject,accept,True,reject,reject,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True
follow_up_study,participant-247,loan_analogy,all,vaccine,LP002534,10,3,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-247,loan_analogy,all,vaccine,LP001451,11,3,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-247,loan_analogy,all,vaccine,LP001536,12,3,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-213,loan_analogy,all,train,LP002571,1,1,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-213,loan_analogy,all,train,LP002181,2,1,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-213,loan_analogy,all,train,LP001633,3,1,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-213,loan_analogy,all,train,LP001882,4,1,accept,reject,True,reject,reject,False,False,False,True,True,False,False,False,False,False,,,,,
follow_up_study,participant-213,loan_analogy,all,weather,LP002500,5,2,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-213,loan_analogy,all,weather,LP001722,6,2,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-213,loan_analogy,all,weather,LP002449,7,2,accept,reject,True,accept,accept,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True
follow_up_study,participant-213,loan_analogy,all,weather,LP001469,8,2,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-213,loan_analogy,all,vaccine,LP002534,9,3,accept,reject,True,accept,accept,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True
follow_up_study,participant-213,loan_analogy,all,vaccine,LP001996,10,3,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-213,loan_analogy,all,vaccine,LP001536,11,3,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-213,loan_analogy,all,vaccine,LP001451,12,3,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-203,loan_analogy,all,vaccine,LP002571,1,1,accept,accept,False,reject,accept,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
follow_up_study,participant-203,loan_analogy,all,vaccine,LP001633,2,1,reject,accept,True,accept,accept,False,False,False,True,True,False,False,False,False,False,,,,,
follow_up_study,participant-203,loan_analogy,all,vaccine,LP001882,3,1,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-203,loan_analogy,all,vaccine,LP002181,4,1,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-203,loan_analogy,all,weather,LP002500,5,2,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-203,loan_analogy,all,weather,LP001722,6,2,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-203,loan_analogy,all,weather,LP002449,7,2,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-203,loan_analogy,all,weather,LP001469,8,2,accept,reject,True,accept,reject,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False
follow_up_study,participant-203,loan_analogy,all,train,LP001536,9,3,accept,reject,True,reject,reject,False,False,False,True,True,False,False,False,False,False,,,,,
follow_up_study,participant-203,loan_analogy,all,train,LP002534,10,3,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-203,loan_analogy,all,train,LP001996,11,3,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-203,loan_analogy,all,train,LP001451,12,3,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-74,loan_analogy,all,vaccine,LP001882,1,1,accept,reject,True,reject,reject,False,False,False,True,True,False,False,False,False,False,,,,,
follow_up_study,participant-74,loan_analogy,all,vaccine,LP002571,2,1,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-74,loan_analogy,all,vaccine,LP001633,3,1,reject,reject,False,accept,reject,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
follow_up_study,participant-74,loan_analogy,all,vaccine,LP002181,4,1,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-74,loan_analogy,all,train,LP002449,5,2,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-74,loan_analogy,all,train,LP002500,6,2,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-74,loan_analogy,all,train,LP001722,7,2,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-74,loan_analogy,all,train,LP001469,8,2,accept,reject,True,accept,reject,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False
follow_up_study,participant-74,loan_analogy,all,weather,LP001451,9,3,reject,accept,True,reject,accept,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False
follow_up_study,participant-74,loan_analogy,all,weather,LP002534,10,3,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-74,loan_analogy,all,weather,LP001996,11,3,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
follow_up_study,participant-74,loan_analogy,all,weather,LP001536,12,3,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-111,loan_analogy,all,train,LP001633,1,1,reject,accept,True,accept,accept,False,False,False,True,True,False,False,False,False,False,,,,,
follow_up_study,participant-111,loan_analogy,all,train,LP002571,2,1,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
follow_up_study,participant-111,loan_analogy,all,train,LP002181,3,1,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
